opeid6,name,VA_earnings,VA_condearnings,VA_emp,VA_gainfulemp
10176,Westmoreland County Community College,8842.2637,4764.2363,.16457866,.24985084
10182,Rogue Community College,8053.9136,5667.1445,.13585638,.24877466
10217,International Academy of Design and Technology,5234.9658,200.97,.1542877,.16354337
10264,South College-Asheville,4604.9048,1339.2081,.13778612,.16514477
10280,Ohio State Beauty Academy,-1419.3163,-4698.2705,.090831101,.035371348
10316,Lincoln College of Technology-Melrose Park,3879.1357,-464.97449,.15404683,.20666952
10319,Fortis Institute-Towson,4065.2971,-584.62823,.15116213,.20267195
10323,Hannah E Mullins School of Practical Nursing,10392.188,6332.5835,.17085001,.26791489
10326,Tennessee College of Applied Technology-Harriman,7584.8389,4366.9419,.15321006,.20287654
10340,Los Medanos College,9459.4619,5475.9458,.14927272,.25306684
10345,Cincinnati State Technical and Community College,9056.2725,4980.3882,.16279422,.26373389
10356,Everest Institute-Cross Lanes,5963.8545,1247.3314,.16465943,.20929469
10362,College of Southern Nevada,7803.7046,3958.925,.14245452,.24524982
10363,Western Nevada College,8520.085,3781.3735,.16626462,.24756552
10364,Whatcom Community College,5936.7559,2670.7761,.13835616,.24353854
10387,El Paso Community College,8221.4102,2421.1128,.18757153,.24536905
10388,Reading Area Community College,7703.2319,4440.6709,.13873172,.21440375
10391,Oklahoma City Community College,10642.203,6918.5703,.15276153,.27371761
10402,Dakota County Technical College,8800.4277,6222.2568,.13976361,.24944653
10409,Tricoci University of Beauty Culture-Lafayette,-1290.9099,-5829.5039,.10889174,.041876487
10410,Brightwood College-Towson,4462.9331,-27.361002,.14771107,.19899461
10417,Marinello Schools of Beauty-East Hartford,-1726.8053,-6351.4604,.096778817,.033075541
10424,Summit Salon Academy-Lexington,-703.78412,-4946.0195,.11130309,.050022438
10434,Renton Technical College,7496.3193,3717.3438,.14372098,.23667531
10470,Wright Beauty Academy,-974.9812,-5534.1216,.10707372,.020145506
10487,West Georgia Technical College,10138.111,5706.897,.18298052,.23241974
10489,American National University-Lexington,3641.5037,390.31921,.12292108,.14072813
10490,Regency Beauty Institute-Blaine,-1798.8739,-5270.9639,.097102016,.046854287
10491,Hennepin Technical College,7645.8037,4630.1353,.13876209,.22126265
10503,Wichita Technical Institute,6355.02,2208.3354,.14902681,.16597669
10507,Academy of Hair Design-Salem,-1026.6838,-5282.9819,.10059448,.046215117
10530,Quinebaug Valley Community College,4373.75,586.92603,.13436976,.17050928
10541,Empire Beauty School-Monroeville,-1821.0393,-6253.2373,.11441951,.033003237
10542,Empire Beauty School-Wyoming Valley,932.82843,-2919.6748,.10371207,.05849969
10543,Empire Beauty School-Williamsport,-1459.42,-5799.0498,.11329597,.028766025
10546,Century College,9721.2734,6412.9238,.14036746,.27552116
10551,New York School for Medical and Dental Assistants,7739.4038,1832.0938,.17884667,.27447611
10573,West Virginia Junior College-Charleston,4147.7612,-286.3306,.16046621,.16231339
10624,Lighthouse Career Institute,4628.0679,13.288482,.14571272,.15710469
10627,ITT Technical Institute-Wyoming,7093.1968,2391.2505,.15234324,.21926296
10629,P B Cosmetology Education Center,-2530.3423,-6778.7671,.10153358,.0088546043
10630,Northern Institute of Cosmetology,76.166641,-4257.9575,.10912222,.04165386
10632,De Wolff College Hair Styling and Cosmetology,-1549.6283,-6150.0449,.10187897,.036028855
10633,Houston Community College,10524.146,5227.333,.16636845,.27576372
10652,Pasco-Hernando State College,8104.7383,4684.6118,.15351409,.24909844
10684,Erie Community College,11023.941,6833.6943,.17364971,.3006433
10689,Kaw Area Technical School,5966.5859,2443.136,.12367503,.19306594
10695,Tri-County Beauty Academy,123.62172,-4333.9849,.1129656,.041724369
10700,Tennessee College of Applied Technology-Jacksboro,7651.4976,4408.2031,.15565272,.20880517
10709,Empire Beauty School-Lakewood,-1001.3184,-5022.3828,.10606108,.06031948
10710,Capital Area School of Practical Nursing,11813.123,7026.4355,.18659189,.27566522
10717,Great Plains Technology Center,9104.3945,5809.5889,.15181552,.25501421
10732,San Juan Basin Technical College,8823.8496,5501.791,.14499974,.25286597
10736,Marion Technical College,9745.1563,7578.293,.14467789,.26404032
10761,Dallas Institute of Funeral Service,4190.6875,-788.19385,.1357643,.16167599
10762,Western Technology Center,5068.5732,1437.1255,.1338418,.17012455
10768,Marinello School of Beauty,-971.66125,-6259.2676,.12550467,-.0019197443
10826,Tom P Haney Technical Center,6718.4238,2498.3735,.15794575,.19187512
10827,David Pressley School of Cosmetology,-856.69525,-5421.1011,.11112387,.024536688
10836,Pivot Point Academy,-426.60532,-5237.4561,.11419923,.082044564
10837,Simmons Institute of Funeral Service Inc,3135.8474,-1548.7462,.14453641,.096734367
10847,Arizona Automotive Institute,2112.6304,-3304.0054,.14538506,.15665945
10851,Branford Hall Career Institute-Parsippany,7234.4131,1831.0353,.14370416,.19796146
10858,Avalon School of Cosmetology-Mesa,-3120.574,-7592.708,.094454311,.022146259
10860,Greater Altoona Career & Technology Center,7192.3394,4115.5571,.14330043,.22171536
10879,Richland Community College,9157.6182,4793.2202,.16561089,.22425324
10880,Chatfield College,4531.8662,103.01033,.14609389,.14826645
10881,Stark State College,11306.629,8380.0527,.15673207,.27626684
10903,Rizzieri Aveda School for Beauty and Wellness,-1618.9744,-6105.6357,.10983138,.050886497
10913,Madison Media Institute,3244.2957,-1333.108,.15015626,.17902641
10930,Suburban Technical School,3678.8323,-1709.2577,.15226153,.18915698
10962,Moore University of Hair Design,-42.369061,-4701.4785,.11337834,.027558966
10970,Empire Beauty School-Lebanon,-1463.8074,-5946.5864,.11268936,.033668205
10997,East Georgia State College,11185.664,5837.3374,.22454247,.33484077
10998,Pennsylvania Institute of Technology,6717.334,1972.635,.15815689,.2231321
11005,Kaplan College-Columbus,5876.9502,1322.0697,.16384216,.21758871
11017,Herzing University,8936.0996,4355.8687,.17170365,.24452698
11020,Empire Beauty School-Lancaster,-1474.9332,-5498.9902,.10564882,.041612081
11021,Empire Beauty School-York,-1610.1071,-5722.5239,.10739117,.025778452
11024,Everest College-San Francisco,5971.0981,102.57677,.16095872,.2449379
11031,Technical Career Institutes,6838.0776,2172.4011,.1524792,.23673663
11046,Central Ohio Technical College,10056.217,6189.2188,.16769622,.25432363
11097,Cloyd's Beauty School 1 Inc,-984.44324,-5531.9458,.10476466,.019997222
11098,Flint Institute of Barbering Inc,1764.37,-2664.5435,.12285979,.06459517
11107,Everest College-Anaheim,3470.8838,-1608.6849,.14800113,.22723408
11109,Everest College-Reseda,4373.8657,-1160.8324,.15755546,.23746194
11121,Everest College-Hayward,3964.7749,-1934.4963,.16296157,.18545184
11123,Everest College-Gardena,5255.2378,-947.58582,.17416668,.21702023
11133,College of Eastern Idaho,9430.4385,6722.98,.1627495,.2577692
11145,Lone Star College System,9689.4375,4231.9463,.16573159,.26006168
11150,Asnuntuck Community College,7707.8032,3470.0972,.15267448,.23624897
11165,Uintah Basin Technical College,9483.8994,5914.0239,.16855441,.24543512
11167,Community College of Vermont,6316.0781,4087.2739,.12293793,.19254044
11194,Stanly Community College,8565.8154,4999.333,.15569049,.22343309
11197,Mayland Community College,7740.2725,4920.8657,.15956016,.21132456
11206,Pioneer Technology Center,5054.083,1655.6163,.13374792,.1549537
11210,Bunker Hill Community College,9058.4014,5083.6899,.14799933,.25826365
11484,VICI Beauty School,112.53539,-3379.7852,.10922213,.060685039
11496,Bullard-Havens Technical High School,10212.309,5890.4995,.17492482,.25959787
11505,Tricoci University of Beauty Culture-Highland,-1320.6281,-6037.916,.10989296,.046833999
11510,Everest Institute-Brighton,4227.4873,-28.320339,.13309711,.204386
11519,Joseph's College Cosmetology,-1169.5266,-5241.1333,.12782684,.043428596
11537,Mid-America Technology Center,5922.0708,3508.4236,.11967406,.20511989
11553,William Moore College of Technology,4688.0313,767.10919,.13608098,.15824315
11570,Pima Medical Institute-Mesa,5773.5586,653.65955,.16440894,.15041795
11574,Bauder College,3702.7998,-695.52338,.15190192,.22594522
11596,Sylvain Melloul International Hair Academy,-502.82181,-4948.1021,.111454,.056962226
11621,Automotive Training Center-Exton,5641.5415,1302.8872,.13406418,.21142533
11622,Welder Training and Testing Institute,1093.8571,-2885.7776,.12072496,.095393427
11631,D'Jay's Institute of Cosmetology and Esthiology,-1180.4166,-5714.7769,.10562019,.030547297
11638,Empire Beauty School-Shamokin Dam,-1487.8724,-5873.0981,.11131994,.034414876
11646,Virginia Farrell Beauty School-Westland,-1045.6782,-5762.7578,.11693987,.032223284
11647,SBI Campus-An Affiliate of Sanford-Brown,6112.8091,1087.4059,.1567526,.24940319
11667,Northeast Community College,10933.375,8295.0752,.13801697,.27048916
11672,Mendocino College,8698.3936,4937.9678,.16148062,.25954312
11689,Refrigeration School Inc,3884.9094,-1181.0585,.1489339,.15983954
11697,Vinal Technical High School,10144.717,5727.3618,.18097711,.25466117
11703,Penta County Joint Vocational School,8277.6221,5565.1973,.14220738,.23034845
11708,The Hair Design School-Jersey City,-635.01245,-4834.3589,.1010176,.068784751
11715,Joseph F McCloskey School of Nursing at Schuylkill Health,7514.6353,2628.8337,.17170376,.20184173
11725,Collins School of Cosmetology,-175.74365,-4663,.11533587,.034759164
11727,Delaware Technical Community College-Terry,9753.3945,5340.0161,.16236542,.24051516
11744,National Beauty College,-1542.1606,-6084.1631,.11030509,.036600318
11799,Paul Mitchell the School-Fayetteville,-448.67322,-5002.6899,.11397201,.062671483
11802,Arizona Academy of Beauty-North,-343.43127,-5140.9663,.11384549,.039333787
11808,Empire Beauty School-Flagstaff,-909.05396,-5226.2617,.10703463,.04377111
11820,San Diego Miramar College,9755.1221,4941.8901,.16386949,.26010433
11824,Wisconsin Indianhead Technical College,9908.1221,7624.8896,.14360216,.25112936
11825,Ohio State School of Cosmetology & Experts Barber School,-214.3105,-4384.0405,.11031839,.058864884
11830,Berk Trade and Business School,4492.605,1519.6127,.11274263,.13483717
11841,John Jay Beauty College,-504.84338,-5487.5381,.11784298,.039493047
11843,Norwich Technical High School/Adult Licensed Practical Nurse Program,10743.458,6770.8027,.16893418,.27504945
11852,ITT Technical Institute-Portland,7722.437,3208.4878,.15719551,.23590352
11858,Everest College-Skokie,5121.1743,-813.68616,.1745813,.18644428
11862,Northland Pioneer College,10147.021,5616.7998,.1925932,.25590146
11864,Mohave Community College,6318.3267,1932.6393,.14437655,.19592212
11865,California Hair Design Academy,-1936.8389,-6821.8037,.10385244,.018621407
11866,Lu Ross Academy,-921.44507,-5648.1978,.12171873,.014414772
11919,Beaver Falls Beauty Academy,-1388.8333,-5520.5317,.094741285,.021116434
11921,Westchester School of Beauty Culture,-515.64178,-5089.041,.10809164,.032068569
11926,Leons Beauty School Inc,-996.3078,-5007.3535,.096665382,.016279424
11930,Roxbury Community College,10653.786,7524.8657,.15043525,.30248165
12015,Austin Community College District,9956.875,5626.9136,.15178497,.27344102
12020,Victoria Beauty College Inc,-145.60797,-4823.9409,.11779162,.017296618
12026,Bellus Academy-El Cajon,-2047.77,-6801.9053,.11010403,.046758965
12027,Galen College of Medical and Dental Assistants,4221.0029,-1939.8429,.19080421,.19908589
12042,Mansfield Beauty Schools-Quincy,-2105.8267,-6275.4131,.097705066,.034826998
12050,Rosedale Technical College,6929.5415,2314.8865,.15997554,.19591327
12051,Pro Way Hair School,191.47774,-4505.6465,.12570751,.024520976
12061,Everest College-San Jose,1782.8669,-3661.7368,.15648589,.14496121
12068,Mansfield Beauty Schools-Springfield,-1611.579,-6023.8667,.10064122,.034677655
12072,Phillips Hairstyling Institute,-893.25208,-5093.748,.11169724,.011740318
12088,Sullivan College of Technology and Design,6575.1895,2409.5127,.147561,.23147431
12090,Robert Fiance Beauty Schools-Perth Amboy,-1789.3256,-7547.3267,.12256864,-.0040769158
12092,Kenneth Shuler School of Cosmetology-Rock Hill,-804.51868,-5371.0723,.10535598,.025039652
12105,National Park College,9431.9707,5281.6719,.1805719,.24632022
12107,Institute of Design and Construction,7002.5186,2299.7075,.15366058,.18420115
12128,Lincoln College of Technology-Dayton,4247.9834,31.53474,.14492454,.16024706
12164,Tennessee College of Applied Technology-Ripley,8176.3564,4778.9189,.15935916,.22301283
12166,Carousel Beauty College-Dayton,-726.41248,-4625.6782,.10486841,.0087305075
12184,International Academy of Hair Design,-1311.7532,-5833.7886,.10275805,.04835723
12187,Blackstone Valley Vocational Regional School District,10881.112,6906.021,.17133711,.27539036
12203,Memorial College of Nursing,8308.1338,3461.3784,.17570299,.2271508
12260,East Arkansas Community College,8964.4092,4558.2681,.18831429,.23135196
12261,North Arkansas College,8693.0137,6955.0439,.1455007,.258472
12263,Atlantic Technical College,9034.1299,5580.8057,.13819009,.24841116
12268,Baldwin Beauty School-South Austin,271.26053,-4811.7822,.11982688,.059104152
12291,Wright Beauty Academy,-935.30798,-5760.3286,.116542,.013886437
12295,JZ Trend Academy Paul Mitchell Partner School,60.913013,-4228.0562,.11221452,.059433918
12297,Laredo Beauty College Inc,386.17413,-5089.6582,.1381042,.01115315
12316,Manchester Beauty College,170.82782,-6181.5244,.13842,.02708023
12317,Tulare Beauty College,-963.57166,-5568.9961,.1097539,.017890487
12343,Empire Beauty School-Avondale,-2029.8467,-6406.0146,.10369595,.022686772
12346,Dover Business College,3676.3821,-1763.7239,.13614041,.16894856
12347,Phagans Central Oregon Beauty College,-584.53302,-4928.6577,.11264313,.046460655
12348,Phagans Beauty College,-579.45868,-4909.4604,.10429268,.055546679
12350,Phagans School of Hair Design,-1310.6586,-5263.5947,.098416373,.03243015
12351,Phagans School of Beauty,-842.96796,-5067.7412,.10552589,.052998465
12358,Plaza College,4485.418,-1407.5297,.16601279,.17582496
12364,St Paul's School of Nursing-Queens,8736.5117,3677.6689,.17509827,.24398425
12404,Lexington Beauty College,-207.3221,-5040.667,.11340694,.026881939
12425,Stone Academy-West Haven,3154.7183,-1836.028,.13843723,.14392231
12446,Universal College of Beauty Inc-Los Angeles 2,-1264.8657,-6930.7754,.12105299,.0030931651
12452,San Jose-Evergreen Community College District,11058.271,6038.0361,.172491,.28538248
12461,Lincoln Technical Institute-Iselin,3215.4641,-2072.8848,.13906504,.18270202
12462,Eastwick College-Hackensack,3620.5325,-1894.835,.15220623,.17946973
12482,ATI Technical Training Center,-47.663139,-3169.5479,.11303661,.13494308
12483,Cosmetology Career Center LLC,-306.0563,-5112.8975,.11480592,.069161594
12488,International Beauty College,-803.04987,-5500.0112,.11001273,.01644766
12496,Toni & Guy Hairdressing Academy-Shoreline,-713.17804,-5241.5088,.10877922,.025495816
12544,First Coast Technical College,5314.5615,1238.1172,.14539276,.17336322
12550,Los Angeles Mission College,8265.2871,2714.3445,.16285083,.24287824
12586,Metropolitan Community College Area,7537.6538,5275.8833,.12109082,.21344453
12605,Empire Beauty School-Hanover,-2119.5337,-6314.3691,.10983115,.017740753
12606,Empire Beauty School-Pottsville,-2489.1509,-5789.2988,.091439784,.023626257
12607,Empire Beauty School-State College,-1058.7849,-5291.9053,.11302952,.039659411
12611,Ronnie & Dormans School of Hair Design,345.14749,-4338.1753,.11803729,.037149996
12650,Marinello Schools of Beauty-Burbank,-2202.9165,-7927.3486,.11950231,.0088271741
12651,Marinello Schools of Beauty-City of Industry,-1656.2006,-6683.5239,.1197489,.024618337
12652,Onondaga Cortland Madison BOCES,9030.9541,5112.9854,.15996547,.22446926
12672,Carousel Beauty College-Middletown,-701.09607,-5022.0786,.10960633,.052405123
12674,Carousel of Miami Valley Beauty College,-733.32843,-4996.5181,.10391351,.056041505
12743,Ben Franklin Career Center,7581.666,4360.5103,.14427413,.21927768
12764,Metroplex Beauty School,-987.14282,-5729.2847,.11548331,.011612813
12813,John Wood Community College,6645.8984,279.52097,.1990505,.24180232
12823,Pat Goins Ruston Beauty School,-1012.6846,-5590.5664,.10926661,.018881461
12842,Oxnard College,7455.4375,2513.0244,.15153299,.25779715
12848,Moler Hollywood Beauty Academy,-210.16029,-4993.4966,.12565339,.020516571
12850,International Salon and Spa Academy,-893.44427,-5660.0039,.11961128,.035581499
